sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","savedsearch_name","scan_count",status,"total_run_time","api_et","api_lt","search_et","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt"
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53a744da99146d9b1_1558365078.75","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1558365078.722588",0,splunkjs,0,1558365078,13,"manager_7544",0,completed,"0.051000000000000004",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD57823ce003973389e_1558365078.76","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/indexes",usrlsplunkmstidx,"1558365078.743890",0,splunkjs,0,1558365078,214,"manager_7604",0,completed,"0.112",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD519eb32bc376be3a7_1558365078.77","| rest splunk_server_group=dmc_group_license_master /services/licenser/pools | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/groups | search is_active=1 | eval stack_id = stack_ids | fields splunk_server stack_id is_active] | search is_active=1 | stats sum(used_bytes) AS used_bytes by splunk_server, stack_id | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/stacks | eval stack_id = title | eval stack_quota = quota | stats sum(stack_quota) AS stack_quota by splunk_server, stack_id] | stats sum(used_bytes) as used_bytes sum(stack_quota) as stack_quota | eval usedMB  = round(used_bytes/1024/1024, 0) | eval usedGB  = round(used_bytes/1024/1024/1024, 2) | eval totalMB = round(stack_quota/1024/1024, 0) | eval totalGB = round(stack_quota/1024/1024/1024, 2) | eval used  = if(totalMB > 1024, usedGB, usedMB) | eval total = if(totalMB > 1024, totalGB, totalMB) | eval unit  = if(totalMB > 1024, ""GB"", ""MB"") | eval usage_pct = round(used / total, 3)*100 | eval output = used. "" / "" .total."" "".unit | fields usage_pct, output",usrlsplunkmstidx,"1558365078.785545",0,splunkjs,0,1558365078,0,"manager_7704",0,completed,"0.062",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5d76bb777b473704e_1558365078.78","| rest splunk_server_group=dmc_group_license_master /services/licenser/slaves | mvexpand active_pool_ids | where warning_count>0 | eval pool=active_pool_ids | join type=outer pool [rest splunk_server_group=dmc_group_license_master /services/licenser/pools | eval pool=title | fields pool stack_id] | eval in_violation=if(warning_count>4 OR (warning_count>2 AND stack_id==""free""),""yes"",""no"") | fields label, title, pool, warning_count, in_violation | fields - _timediff | rename label as ""Slave"" title as ""GUID"" pool as ""Pool"" warning_count as ""Hard Warnings"" in_violation AS ""In Violation?"" | stats count",usrlsplunkmstidx,"1558365078.812657",0,splunkjs,0,1558365078,1,"manager_7764",0,completed,"0.036000000000000004",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD561dff1da465ea487_1558365078.79","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1558365078.815592",0,splunkjs,0,1558365078,1,"manager_7824",0,completed,"0.016",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59631b30d853faba6_1558365078.80","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/applications | stats count",usrlsplunkmstidx,"1558365078.818889",0,splunkjs,0,1558365078,1,"manager_7884",0,completed,"0.008",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54c02a7d159f69be5_1558365078.81","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1558365078.819913",0,splunkjs,0,1558365078,42,"manager_7948",0,completed,"0.007",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD544d808dae7734262_1558365078.82","| rest splunk_server_group=dmc_group_search_head /services/search/distributed/peers | fields peerName splunk_server | dedup peerName splunk_server | rename peerName as indexer splunk_server as search_head ",usrlsplunkmstidx,"1558365078.840040",0,splunkjs,0,1558365078,13,"manager_8019",0,completed,"0.048",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD518f73454405c51d1_1558365078.83","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1558365078.878407",0,splunkjs,0,1558365078,0,"manager_8113",0,canceled,"25.489",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5306e614c0d76a5f3_1558365078.84","| rest splunk_server_group=dmc_group_indexer /services/server/introspection/indexer | fields splunk_server average_KBps  | eval indexing_rate=round(average_KBps) | fields splunk_server indexing_rate",usrlsplunkmstidx,"1558365078.908379",0,splunkjs,0,1558365078,0,"manager_8174",0,canceled,"24.804000000000002",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD503bb804fcfb8cd22_1558365078.85","| rest splunk_server_group=dmc_group_search_head /services/server/status/resource-usage/splunk-processes | stats dc(search_props.sid) as search_concurrency by splunk_server | fields splunk_server search_concurrency",usrlsplunkmstidx,"1558365078.912125",0,splunkjs,0,1558365078,1,"manager_8235",0,completed,"0.021",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5e397d0eda7dece67_1558365078.87","| rest splunk_server=local /services/server/info | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version",usrlsplunkmstidx,"1558365078.921427",0,splunkjs,0,1558365078,1,"manager_8357",0,completed,"0.03",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1558365078.88","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1558365078.944015",0,splunkjs,0,1558365079,0,"alerts-fired-search",0,completed,"0.339",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59dd2bc438254f743_1558366319.91","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1558366319.316204",0,splunkjs,0,1558366319,1,"manager_7374",0,completed,"0.011",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53a744da99146d9b1_1558366319.93","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1558366319.319676",0,splunkjs,0,1558366319,13,"manager_7544",0,completed,"0.07200000000000001",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD57823ce003973389e_1558366319.94","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/indexes",usrlsplunkmstidx,"1558366319.372717",0,splunkjs,0,1558366319,214,"manager_7604",0,completed,"0.125",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5d76bb777b473704e_1558366319.96","| rest splunk_server_group=dmc_group_license_master /services/licenser/slaves | mvexpand active_pool_ids | where warning_count>0 | eval pool=active_pool_ids | join type=outer pool [rest splunk_server_group=dmc_group_license_master /services/licenser/pools | eval pool=title | fields pool stack_id] | eval in_violation=if(warning_count>4 OR (warning_count>2 AND stack_id==""free""),""yes"",""no"") | fields label, title, pool, warning_count, in_violation | fields - _timediff | rename label as ""Slave"" title as ""GUID"" pool as ""Pool"" warning_count as ""Hard Warnings"" in_violation AS ""In Violation?"" | stats count",usrlsplunkmstidx,"1558366319.438123",0,splunkjs,0,1558366319,1,"manager_7764",0,completed,"0.028",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD561dff1da465ea487_1558366319.97","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1558366319.442165",0,splunkjs,0,1558366319,1,"manager_7824",0,completed,"0.014",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59631b30d853faba6_1558366319.98","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/applications | stats count",usrlsplunkmstidx,"1558366319.444474",0,splunkjs,0,1558366319,1,"manager_7884",0,completed,"0.018000000000000002",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54c02a7d159f69be5_1558366319.99","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1558366319.447904",0,splunkjs,0,1558366319,42,"manager_7948",0,completed,"0.013000000000000001",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD544d808dae7734262_1558366319.100","| rest splunk_server_group=dmc_group_search_head /services/search/distributed/peers | fields peerName splunk_server | dedup peerName splunk_server | rename peerName as indexer splunk_server as search_head ",usrlsplunkmstidx,"1558366319.582771",0,splunkjs,0,1558366319,13,"manager_8019",0,completed,"0.049",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5306e614c0d76a5f3_1558366319.102","| rest splunk_server_group=dmc_group_indexer /services/server/introspection/indexer | fields splunk_server average_KBps  | eval indexing_rate=round(average_KBps) | fields splunk_server indexing_rate",usrlsplunkmstidx,"1558366319.584745",0,splunkjs,0,1558366319,0,"manager_8174",0,canceled,"10.138",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD503bb804fcfb8cd22_1558366319.103","| rest splunk_server_group=dmc_group_search_head /services/server/status/resource-usage/splunk-processes | stats dc(search_props.sid) as search_concurrency by splunk_server | fields splunk_server search_concurrency",usrlsplunkmstidx,"1558366319.590914",0,splunkjs,0,1558366319,1,"manager_8235",0,completed,"0.033",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5e397d0eda7dece67_1558366319.105","| rest splunk_server=local /services/server/info | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version",usrlsplunkmstidx,"1558366319.723951",0,splunkjs,0,1558366319,1,"manager_8357",0,completed,"0.011",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1558366319.106","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1558366319.782501",0,splunkjs,0,1558366319,0,"alerts-fired-search",0,completed,"0.18",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1558366333.107","| `dmc_get_groups_containing_role(dmc_group_indexer)`
          | search search_group!=""dmc_group_*""",usrlsplunkmstidx,"1558366333.778188",0,"UI:Dashboard:indexing_performance_instance",0,1558366333,1,search1,0,completed,"0.008",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search2_1558366334.108","| `dmc_get_instance_info(dmc_group_indexer)`
        | where search_group=""dmc_group_indexer""",usrlsplunkmstidx,"1558366334.681305",0,"UI:Dashboard:indexing_performance_instance",0,1558366334,13,search2,0,completed,"0.007",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search5_1558366334.109","search `dmc_set_index_internal` host=$row.host$ source=""*metrics.log"" sourcetype=splunkd group=pipeline 
            | stats count by ingest_pipe",usrlsplunkmstidx,"1558366334.690470",0,"UI:Dashboard:indexing_performance_instance",0,1558366334,0,search5,0,canceled,"10.354000000000001","1558351920.000000000","1558366334.000000000","1558351920.000000000","1558366334.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search6_1558366334.110","search `dmc_set_index_internal` host=$row.host$ source=""*metrics.log"" sourcetype=splunkd group=per_Sourcetype_thruput
            | eval ingest_pipe = if(isnotnull(ingest_pipe), ingest_pipe, ""none"")
            | search ingest_pipe=*
            | `dmc_timechart_for_metrics_log` per_second(kb) by series useother=false limit=15",usrlsplunkmstidx,"1558366334.741862",0,"UI:Dashboard:indexing_performance_instance",0,1558366334,0,search6,0,canceled,"10.35","1558351920.000000000","1558366334.000000000","1558351920.000000000","1558366334.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search7_1558366334.111","search `dmc_set_index_internal` host=$row.host$ source=*metrics.log sourcetype=splunkd group=queue (name=parsingqueue OR name=aggqueue OR name=typingqueue OR name=indexqueue) | eval name=case(name==""aggqueue"",""2 - Aggregation Queue"",name==""indexqueue"",""4 - Indexing Queue"",name==""parsingqueue"",""1 - Parsing Queue"",name==""typingqueue"",""3 - Typing Queue"")
| eval ingest_pipe = if(isnotnull(ingest_pipe), ingest_pipe, ""none"")
| search ingest_pipe=*
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size) 
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size) 
| eval fill_perc=round((curr/max)*100,2) 
| `dmc_timechart_for_metrics_log` Median(fill_perc) by name useother=false limit=15",usrlsplunkmstidx,"1558366334.744074",0,"UI:Dashboard:indexing_performance_instance",0,1558366334,0,search7,0,canceled,"10.366","1558351920.000000000","1558366334.000000000","1558351920.000000000","1558366334.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search8_1558366334.112","search `dmc_set_index_internal` host=$row.host$ source=*metrics.log sourcetype=splunkd group=pipeline NOT processor=sendout
            | eval ingest_pipe = if(isnotnull(ingest_pipe), ingest_pipe, ""none"")
            | search ingest_pipe=*
            | `dmc_timechart_for_metrics_log` per_second(eval(cpu_seconds*100)) AS pctCPU by processor useother=false limit=15",usrlsplunkmstidx,"1558366334.750722",0,"UI:Dashboard:indexing_performance_instance",0,1558366334,0,search8,0,canceled,"10.363","1558351920.000000000","1558366334.000000000","1558351920.000000000","1558366334.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search10_1558366334.114","search `dmc_set_index_internal` host=$row.host$ source=*metrics.log sourcetype=splunkd group=subtask_seconds
            | eval ingest_pipe = if(isnotnull(ingest_pipe), ingest_pipe, ""none"")
            | search ingest_pipe=*
            | fields replicate_semislice, sync_hotBkt, throttle_optimize, flushBlockSig, retryMove_1hotBkt, size_hotBkt, roll_hotBkt, chillOrFreeze, update_checksums, fork_recovermetadata, rebuild_metadata, update_bktManifest, service_volumes, service_maxSizes, service_externProc
            | `dmc_timechart_for_metrics_log` sum(*) AS *",usrlsplunkmstidx,"1558366334.876685",0,"UI:Dashboard:indexing_performance_instance",0,1558366335,0,search10,0,canceled,"10.370000000000001","1558351920.000000000","1558366334.000000000","1558351920.000000000","1558366334.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search3_1558366335.115","| rest splunk_server=usrlsplnkidx001 /services/server/introspection/indexer
            | eval status = if((reason == ""."") OR (reason == """") OR isnull(reason), status, status."": "".reason)
            | fields splunk_server, average_KBps, status
            | eval average_KBps = round(average_KBps, 0)
            | join [
              | rest splunk_server=usrlsplnkidx001 /services/properties/server/general/parallelIngestionPipelines]
            | fields splunk_server, value, average_KBps, status
            | rename splunk_server as Instance, value as ""Pipeline Set Count"", average_KBps as ""Indexing Rate (KB/s)"", status as Status, reason as Reason",usrlsplunkmstidx,"1558366335.306747",0,"UI:Dashboard:indexing_performance_instance",0,1558366335,1,search3,0,completed,"0.051000000000000004",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5986eb27bdb3c272e_1558366335.117","| rest splunk_server=usrlsplnkidx001 /services/server/introspection/queues
      | eval current_fill_perc = round(current_size_bytes / max_size_bytes * 100, 0)
      | fields title, current_fill_perc",usrlsplunkmstidx,"1558366335.310321",0,"UI:Dashboard:indexing_performance_instance",0,1558366335,38,"pipeline_queue_api_base",0,completed,"0.053",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search5_1558366335.118","search `dmc_set_index_internal` host=usrlsplnkidx001 source=""*metrics.log"" sourcetype=splunkd group=pipeline 
            | stats count by ingest_pipe",usrlsplunkmstidx,"1558366335.316108",0,"UI:Dashboard:indexing_performance_instance",29882,1558366335,0,search5,29882,canceled,"62.168","1558351920.000000000","1558366335.000000000","1558351920.000000000","1558366335.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search6_1558366335.119","search `dmc_set_index_internal` host=usrlsplnkidx001 source=""*metrics.log"" sourcetype=splunkd group=per_Sourcetype_thruput
            | eval ingest_pipe = if(isnotnull(ingest_pipe), ingest_pipe, ""none"")
            | search ingest_pipe=*
            | `dmc_timechart_for_metrics_log` per_second(kb) by series useother=false limit=15",usrlsplunkmstidx,"1558366335.463836",0,"UI:Dashboard:indexing_performance_instance",13960,1558366335,0,search6,13960,canceled,"55.015","1558351920.000000000","1558366335.000000000","1558351920.000000000","1558366335.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search7_1558366335.120","search `dmc_set_index_internal` host=usrlsplnkidx001 source=*metrics.log sourcetype=splunkd group=queue (name=parsingqueue OR name=aggqueue OR name=typingqueue OR name=indexqueue) | eval name=case(name==""aggqueue"",""2 - Aggregation Queue"",name==""indexqueue"",""4 - Indexing Queue"",name==""parsingqueue"",""1 - Parsing Queue"",name==""typingqueue"",""3 - Typing Queue"")
| eval ingest_pipe = if(isnotnull(ingest_pipe), ingest_pipe, ""none"")
| search ingest_pipe=*
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size) 
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size) 
| eval fill_perc=round((curr/max)*100,2) 
| `dmc_timechart_for_metrics_log` Median(fill_perc) by name useother=false limit=15",usrlsplunkmstidx,"1558366335.467724",0,"UI:Dashboard:indexing_performance_instance",5616,1558366335,0,search7,5616,canceled,"53.387","1558351920.000000000","1558366335.000000000","1558351920.000000000","1558366335.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search8_1558366335.121","search `dmc_set_index_internal` host=usrlsplnkidx001 source=*metrics.log sourcetype=splunkd group=pipeline NOT processor=sendout
            | eval ingest_pipe = if(isnotnull(ingest_pipe), ingest_pipe, ""none"")
            | search ingest_pipe=*
            | `dmc_timechart_for_metrics_log` per_second(eval(cpu_seconds*100)) AS pctCPU by processor useother=false limit=15",usrlsplunkmstidx,"1558366335.652380",0,"UI:Dashboard:indexing_performance_instance",25672,1558366335,0,search8,25672,canceled,"59.509","1558351920.000000000","1558366335.000000000","1558351920.000000000","1558366335.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search9_1558366335.122","search `dmc_set_index_internal` host=usrlsplnkidx001 source=*metrics.log sourcetype=splunkd group=pipeline name=indexerpipe processor=indexer
            | eval ingest_pipe = if(isnotnull(ingest_pipe), ingest_pipe, ""none"")
            | search ingest_pipe=*
            | `dmc_timechart_for_metrics_log` sum(write_cpu_seconds) AS ""raw data write"" sum(service_cpu_seconds) AS ""index service""",usrlsplunkmstidx,"1558366335.684271",0,"UI:Dashboard:indexing_performance_instance",1403,1558366335,0,search9,1403,canceled,"57.939","1558351920.000000000","1558366335.000000000","1558351920.000000000","1558366335.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search10_1558366335.123","search `dmc_set_index_internal` host=usrlsplnkidx001 source=*metrics.log sourcetype=splunkd group=subtask_seconds
            | eval ingest_pipe = if(isnotnull(ingest_pipe), ingest_pipe, ""none"")
            | search ingest_pipe=*
            | fields replicate_semislice, sync_hotBkt, throttle_optimize, flushBlockSig, retryMove_1hotBkt, size_hotBkt, roll_hotBkt, chillOrFreeze, update_checksums, fork_recovermetadata, rebuild_metadata, update_bktManifest, service_volumes, service_maxSizes, service_externProc
            | `dmc_timechart_for_metrics_log` sum(*) AS *",usrlsplunkmstidx,"1558366335.840900",0,"UI:Dashboard:indexing_performance_instance",1803,1558366336,0,search10,1803,canceled,"60.148","1558351920.000000000","1558366335.000000000","1558351920.000000000","1558366335.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1558366390.129","| `dmc_get_groups_containing_role(dmc_group_indexer)`
          | where search_group!=""dmc_group_indexer""",usrlsplunkmstidx,"1558366390.145297",0,"UI:Dashboard:indexing_performance_deployment",0,1558366390,2,search1,0,completed,"0.007",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5462ed53e71a7d299_1558366391.130","| rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/server/introspection/queues
        | search title=parsingQueue* OR title=aggQueue* OR title=typingQueue* OR title=indexQueue*
        | eval fill_perc=round(current_size_bytes / max_size_bytes * 100,2)
        | fields splunk_server, title, fill_perc
        | rex field=title ""(?<queue_name>^\w+)(?:\.(?<pipeline_number>\d+))?""
        | eval fill_perc = if(isnotnull(pipeline_number), ""pset"".pipeline_number."": "".fill_perc, fill_perc)
        | chart values(fill_perc) over splunk_server by queue_name
        | eval pset_count = mvcount(parsingQueue)
        | join type=outer splunk_server [
          | rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/server/introspection/indexer
          | eval average_KBps = round(average_KBps, 0)
          | eval status = if((reason == ""."") OR (reason == """") OR isnull(reason), status, status."": "".reason)
          | fields splunk_server, average_KBps, status]
        | fields splunk_server pset_count average_KBps status parsingQueue aggQueue typingQueue indexQueue
        | sort -average_KBps",usrlsplunkmstidx,"1558366391.277480",0,"UI:Dashboard:indexing_performance_deployment",0,1558366468,13,"parallel_pipe_api_base",0,completed,"7.9750000000000005",,,,,,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search7_1558366391.132","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput
| `dmc_timechart_for_metrics_log` partial=f limit=0 per_second(kb) AS kbps by host
| untable _time host kbps
| eval kbps = round(kbps,0)
| `dmc_indexing_rate_rangemap_and_timechart`",usrlsplunkmstidx,"1558366391.282824",0,"UI:Dashboard:indexing_performance_deployment",18290,1558366391,47,search7,18290,completed,"60.5","1558351980.000000000","1558366391.000000000","1558351980.000000000","1558366391.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search9_1558366391.133","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput
| `dmc_timechart_for_metrics_log` partial=f per_second(kb) AS kbps by host
| eval kbps = round(kbps, 0)",usrlsplunkmstidx,"1558366391.370800",0,"UI:Dashboard:indexing_performance_deployment",18290,1558366391,47,search9,18290,completed,"57.031","1558351980.000000000","1558366391.000000000","1558351980.000000000","1558366391.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search10_1558366391.134","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput 
| `dmc_timechart_for_metrics_log` partial=f per_second(kb) AS kbps dc(host) AS num_hosts 
| eval kbps = kbps / 1 
| eval kbps = round(kbps, 0)
| fields - num_hosts",usrlsplunkmstidx,"1558366391.378995",0,"UI:Dashboard:indexing_performance_deployment",18290,1558366391,47,search10,18290,completed,"59.829","1558351980.000000000","1558366391.000000000","1558351980.000000000","1558366391.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search11_1558366391.135","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
                    | eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
                    | eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
                    | eval fill_perc=round((curr/max)*100,2)
                    | bin _time minspan=30s
                    | stats Median(fill_perc) AS ""fill_percentage"" by host, _time
                    | `dmc_queue_fill_ratio_rangemap_and_timechart`",usrlsplunkmstidx,"1558366391.386757",0,"UI:Dashboard:indexing_performance_deployment",18219,1558366391,47,search11,18219,completed,"62.402","1558351980.000000000","1558366391.000000000","1558351980.000000000","1558366391.000000000",,,,,,,,,,,,,,,,,
"riveraa60__riveraa60_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search12_1558366391.136","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| bin _time minspan=30s
| stats Median(fill_perc) AS ""fill_percentage"" by host, _time
| `dmc_queue_fill_ratio_rangemap_and_timechart`",usrlsplunkmstidx,"1558366391.388840",0,"UI:Dashboard:indexing_performance_deployment",18219,1558366391,47,search12,18219,completed,"58.551","1558351980.000000000","1558366391.000000000","1558351980.000000000","1558366391.000000000",,,,,,,,,,,,,,,,,
